,BRANCH,ADDRESS,CITY,ZIP,YEAR,MONTH,CIRCULATION,MONTH_NUM
7906,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2012,NOVEMBER,4198,11
7907,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2012,DECEMBER,3955,12
7908,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2013,JANUARY,4400,1
7909,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2013,FEBRUARY,3712,2
7910,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2013,MARCH,4104,3
7911,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2013,APRIL,3927,4
7912,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2013,MAY,1082,5
7913,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2013,JUNE,88,6
7914,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2013,JULY,2755,7
7915,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2013,AUGUST,3754,8
7916,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2013,SEPTEMBER,3766,9
7917,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2013,OCTOBER,4093,10
7918,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2013,NOVEMBER,3922,11
7919,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2013,DECEMBER,3484,12
7920,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2014,JANUARY,3208,1
7921,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2014,FEBRUARY,2552,2
7922,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2014,MARCH,3770,3
7923,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2014,APRIL,4088,4
7924,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2014,MAY,4313,5
7925,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2014,JUNE,4399,6
7926,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2014,JULY,4965,7
7927,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2014,AUGUST,4712,8
7928,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2014,SEPTEMBER,4168,9
7929,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2014,OCTOBER,4153,10
7930,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2014,NOVEMBER,3473,11
7931,South Shore,2505 E. 73rd Street,CHICAGO,60649.0,2014,DECEMBER,3624,12
7932,South Shore,2505 E. 73rd St.,Chicago,60649.0,2020,JANUARY,1,1
7933,South Shore,2505 E. 73rd St.,Chicago,60649.0,2020,FEBRUARY,965,2
7934,South Shore,2505 E. 73rd St.,Chicago,60649.0,2020,MARCH,1088,3
7935,South Shore,2505 E. 73rd St.,Chicago,60649.0,2020,APRIL,0,4
7936,South Shore,2505 E. 73rd St.,Chicago,60649.0,2020,MAY,0,5
7937,South Shore,2505 E. 73rd St.,Chicago,60649.0,2020,JUNE,643,6
7938,South Shore,2505 E. 73rd St.,Chicago,60649.0,2020,JULY,851,7
7939,South Shore,2505 E. 73rd St.,Chicago,60649.0,2020,AUGUST,876,8
7940,South Shore,2505 E. 73rd St.,Chicago,60649.0,2020,SEPTEMBER,977,9
7941,South Shore,2505 E. 73rd St.,Chicago,60649.0,2020,OCTOBER,1038,10
7942,South Shore,2505 E. 73rd St.,Chicago,60649.0,2020,NOVEMBER,808,11
7943,South Shore,2505 E. 73rd St.,Chicago,60649.0,2020,DECEMBER,533,12
7944,South Shore,2505 E. 73rd St.,Chicago,60649.0,2021,JANUARY,687,1
7945,South Shore,2505 E. 73rd St.,Chicago,60649.0,2021,FEBRUARY,694,2
7946,South Shore,2505 E. 73rd St.,Chicago,60649.0,2021,MARCH,893,3
7947,South Shore,2505 E. 73rd St.,Chicago,60649.0,2021,APRIL,902,4
7948,South Shore,2505 E. 73rd St.,Chicago,60649.0,2021,MAY,929,5
7949,South Shore,2505 E. 73rd St.,Chicago,60649.0,2021,JUNE,1153,6
7950,South Shore,2505 E. 73rd St.,Chicago,60649.0,2021,JULY,1292,7
7951,South Shore,2505 E. 73rd St.,Chicago,60649.0,2021,AUGUST,1038,8
7952,South Shore,2505 E. 73rd St.,Chicago,60649.0,2021,SEPTEMBER,975,9
7953,South Shore,2505 E. 73rd St.,Chicago,60649.0,2021,OCTOBER,941,10
7954,South Shore,2505 E. 73rd St.,Chicago,60649.0,2021,NOVEMBER,975,11
7955,South Shore,2505 E. 73rd St.,Chicago,60649.0,2021,DECEMBER,927,12
7956,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,JANUARY,836,1
7957,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,FEBRUARY,806,2
7958,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,MARCH,950,3
7959,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,APRIL,953,4
7960,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,MAY,859,5
7961,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,JUNE,867,6
7962,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,JULY,927,7
7963,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,AUGUST,1035,8
7964,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,SEPTEMBER,747,9
7965,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,OCTOBER,970,10
7966,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,NOVEMBER,863,11
7967,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,DECEMBER,834,12
7968,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,JANUARY,856,1
7969,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,FEBRUARY,778,2
7970,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,MARCH,919,3
7971,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,APRIL,885,4
7972,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,MAY,771,5
7973,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,JUNE,1016,6
7974,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,JULY,948,7
7975,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,AUGUST,1095,8
7976,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,SEPTEMBER,881,9
7977,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,OCTOBER,1003,10
7978,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,NOVEMBER,967,11
7979,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,DECEMBER,913,12
7980,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,JANUARY,919,1
7981,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,FEBRUARY,992,2
7982,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,MARCH,1339,3
7983,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,APRIL,943,4
7984,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,MAY,980,5
7985,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,JUNE,1238,6
7986,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,JULY,1122,7
7987,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,AUGUST,986,8
7988,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,SEPTEMBER,1137,9
7989,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,OCTOBER,934,10
7990,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,NOVEMBER,820,11
7991,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,DECEMBER,853,12
7992,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,JANUARY,907,1
7993,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,FEBRUARY,703,2
7994,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,MARCH,953,3
7995,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,APRIL,895,4
7996,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,MAY,794,5
7997,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,JUNE,864,6
7998,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,JULY,1045,7
7999,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,AUGUST,1006,8
8000,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,SEPTEMBER,1137,9
8001,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,OCTOBER,1155,10
8002,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,NOVEMBER,843,11
8003,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,DECEMBER,872,12
8004,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,JANUARY,50375,1
8005,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,FEBRUARY,42237,2
8006,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,MARCH,57391,3
8007,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,APRIL,50874,4
8008,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,MAY,49563,5
8009,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,JUNE,53322,6
8010,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,JULY,54941,7
8011,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,AUGUST,56920,8
8012,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,SEPTEMBER,51054,9
8013,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,OCTOBER,54375,10
8014,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,NOVEMBER,52274,11
8015,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,DECEMBER,46408,12
8016,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,JANUARY,51849,1
8017,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,FEBRUARY,50666,2
8018,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,MARCH,53996,3
8019,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,APRIL,52841,4
8020,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,MAY,48814,5
8021,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,JUNE,51763,6
8022,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,JULY,55932,7
8023,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,AUGUST,52551,8
8024,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,SEPTEMBER,50557,9
8025,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,OCTOBER,52126,10
8026,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,NOVEMBER,50400,11
8027,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,DECEMBER,43537,12
8028,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,JANUARY,49314,1
8029,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,FEBRUARY,44494,2
8030,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,MARCH,50849,3
8031,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,APRIL,48329,4
8032,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,MAY,45079,5
8033,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,JUNE,47316,6
8034,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,JULY,51022,7
8035,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,AUGUST,46388,8
8036,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,SEPTEMBER,44131,9
8037,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,OCTOBER,46814,10
8038,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,NOVEMBER,45697,11
8039,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,DECEMBER,37465,12
8040,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,JANUARY,39313,1
8041,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,FEBRUARY,36663,2
8042,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,MARCH,44573,3
8043,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,APRIL,42385,4
8044,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,MAY,40709,5
8045,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,JUNE,44758,6
8046,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,JULY,46766,7
8047,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,AUGUST,42998,8
8048,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,SEPTEMBER,39963,9
8049,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,OCTOBER,39551,10
8050,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,NOVEMBER,38722,11
8051,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,DECEMBER,34266,12
8052,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,JANUARY,30141,1
8053,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,FEBRUARY,28385,2
8054,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,MARCH,19560,3
8055,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,APRIL,0,4
8056,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,MAY,1,5
8057,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,JUNE,14566,6
8058,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,JULY,22356,7
8059,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,AUGUST,22163,8
8060,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,SEPTEMBER,22489,9
8061,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,OCTOBER,22846,10
8062,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,NOVEMBER,22776,11
8063,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,DECEMBER,21181,12
8064,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,JANUARY,22742,1
8065,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,FEBRUARY,20954,2
8066,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,MARCH,24275,3
8067,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,APRIL,23702,4
8068,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,MAY,23039,5
8069,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,JUNE,25051,6
8070,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,JULY,24576,7
8071,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,AUGUST,24156,8
8072,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,SEPTEMBER,23213,9
8073,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,OCTOBER,23756,10
8074,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,NOVEMBER,24048,11
8075,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,DECEMBER,21671,12
8076,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,JANUARY,25207,1
8077,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,FEBRUARY,25276,2
8078,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,MARCH,29870,3
8079,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,APRIL,25578,4
8080,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,MAY,23141,5
8081,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,JUNE,25830,6
8082,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,JULY,26692,7
8083,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,AUGUST,26071,8
8084,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,SEPTEMBER,24423,9
8085,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,OCTOBER,23921,10
8086,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,NOVEMBER,24073,11
8087,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,DECEMBER,21258,12
8088,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,JANUARY,25585,1
8089,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,FEBRUARY,24380,2
8090,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,MARCH,27417,3
8091,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,APRIL,24938,4
8092,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,MAY,22945,5
8093,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,JUNE,27142,6
8094,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,JULY,26196,7
8095,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,AUGUST,26168,8
8096,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,SEPTEMBER,24437,9
8097,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,OCTOBER,25663,10
8098,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,NOVEMBER,24505,11
8099,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,DECEMBER,24040,12
8100,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,JANUARY,27065,1
8101,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,FEBRUARY,24856,2
8102,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,MARCH,29000,3
8103,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,APRIL,24852,4
8104,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,MAY,23964,5
8105,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,JUNE,27544,6
8106,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,JULY,27687,7
8107,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,AUGUST,27085,8
8108,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,SEPTEMBER,25514,9
8109,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,OCTOBER,24970,10
8110,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,NOVEMBER,26430,11
8111,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,DECEMBER,22884,12
8112,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,JANUARY,27946,1
8113,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,FEBRUARY,25530,2
8114,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,MARCH,29704,3
8115,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,APRIL,25944,4
8116,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,MAY,26259,5
8117,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,JUNE,26685,6
8118,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,JULY,29286,7
8119,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,AUGUST,29034,8
8120,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,SEPTEMBER,26366,9
8121,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,OCTOBER,26821,10
8122,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,NOVEMBER,24818,11
8123,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,DECEMBER,23102,12
8124,Talking Book and Braille downloadable,,,,2022,JANUARY,2337,1
8125,Talking Book and Braille downloadable,,,,2022,FEBRUARY,2228,2
8126,Talking Book and Braille downloadable,,,,2022,MARCH,2984,3
8127,Talking Book and Braille downloadable,,,,2022,APRIL,2895,4
8128,Talking Book and Braille downloadable,,,,2022,MAY,2306,5
8129,Talking Book and Braille downloadable,,,,2022,JUNE,2342,6
8130,Talking Book and Braille downloadable,,,,2022,JULY,2134,7
8131,Talking Book and Braille downloadable,,,,2022,AUGUST,2036,8
8132,Talking Book and Braille downloadable,,,,2022,SEPTEMBER,1863,9
8133,Talking Book and Braille downloadable,,,,2022,OCTOBER,2113,10
8134,Talking Book and Braille downloadable,,,,2022,NOVEMBER,2377,11
8135,Talking Book and Braille downloadable,,,,2022,DECEMBER,2171,12
8136,Talking Book and Braille downloadable,,,,2023,JANUARY,2903,1
8137,Talking Book and Braille downloadable,,,,2023,FEBRUARY,2567,2
8138,Talking Book and Braille downloadable,,,,2023,MARCH,2649,3
8139,Talking Book and Braille downloadable,,,,2023,APRIL,2786,4
8140,Talking Book and Braille downloadable,,,,2023,MAY,3176,5
8141,Talking Book and Braille downloadable,,,,2023,JUNE,3098,6
8142,Talking Book and Braille downloadable,,,,2023,JULY,3346,7
8143,Talking Book and Braille downloadable,,,,2023,AUGUST,3534,8
8144,Talking Book and Braille downloadable,,,,2023,SEPTEMBER,3218,9
8145,Talking Book and Braille downloadable,,,,2023,OCTOBER,4017,10
8146,Talking Book and Braille downloadable,,,,2023,NOVEMBER,3697,11
8147,Talking Book and Braille downloadable,,,,2023,DECEMBER,4488,12
8148,Talking Book and Braille downloadable,,,,2024,JANUARY,6612,1
8149,Talking Book and Braille downloadable,,,,2024,FEBRUARY,3972,2
8150,Talking Book and Braille downloadable,,,,2024,MARCH,4214,3
8151,Talking Book and Braille downloadable,,,,2024,APRIL,4689,4
8152,Talking Book and Braille downloadable,,,,2024,MAY,4881,5
8153,Talking Book and Braille downloadable,,,,2024,JUNE,3791,6
8154,Talking Book and Braille downloadable,,,,2024,JULY,4963,7
8155,Talking Book and Braille downloadable,,,,2024,AUGUST,4153,8
8156,Talking Book and Braille downloadable,,,,2024,SEPTEMBER,3837,9
8157,Talking Book and Braille downloadable,,,,2024,OCTOBER,4009,10
8158,Talking Book and Braille downloadable,,,,2024,NOVEMBER,4188,11
8159,Talking Book and Braille downloadable,,,,2024,DECEMBER,4500,12
8160,Talking Book and Braille downloadable,,,,2025,JANUARY,4375,1
8161,Talking Book and Braille downloadable,,,,2025,FEBRUARY,3994,2
8162,Talking Book and Braille downloadable,,,,2025,MARCH,4795,3
8163,Talking Book and Braille downloadable,,,,2025,APRIL,4572,4
8164,Talking Book and Braille downloadable,,,,2025,MAY,4476,5
8165,Talking Book and Braille downloadable,,,,2025,JUNE,4339,6
8166,Talking Book and Braille downloadable,,,,2025,JULY,4109,7
8167,Talking Book and Braille downloadable,,,,2025,AUGUST,3960,8
8168,Talking Book and Braille downloadable,,,,2025,SEPTEMBER,4870,9
8169,Talking Book and Braille downloadable,,,,2025,OCTOBER,4984,10
8170,Talking Book and Braille downloadable,,,,2025,NOVEMBER,4084,11
8171,Talking Book and Braille downloadable,,,,2025,DECEMBER,5498,12
8172,Talking Books,,,,2011,JANUARY,9454,1
8173,Talking Books,,,,2011,FEBRUARY,8163,2
8174,Talking Books,,,,2011,MARCH,11139,3
8175,Talking Books,,,,2011,APRIL,10623,4
8176,Talking Books,,,,2011,MAY,7431,5
8177,Talking Books,,,,2011,JUNE,11557,6
8178,Talking Books,,,,2011,JULY,8063,7
8179,Talking Books,,,,2011,AUGUST,9635,8
8180,Talking Books,,,,2011,SEPTEMBER,9640,9
8181,Talking Books,,,,2011,OCTOBER,10680,10
8182,Talking Books,,,,2011,NOVEMBER,9218,11
8183,Talking Books,,,,2011,DECEMBER,8356,12
8184,Talking Books,,,,2012,JANUARY,9973,1
8185,Talking Books,,,,2012,FEBRUARY,9672,2
8186,Talking Books,,,,2012,MARCH,11481,3
8187,Talking Books,,,,2012,APRIL,9915,4
8188,Talking Books,,,,2012,MAY,10725,5
8189,Talking Books,,,,2012,JUNE,9476,6
8190,Talking Books,,,,2012,JULY,11762,7
8191,Talking Books,,,,2012,AUGUST,13548,8
8192,Talking Books,,,,2012,SEPTEMBER,13691,9
8193,Talking Books,,,,2012,OCTOBER,18729,10
8194,Talking Books,,,,2012,NOVEMBER,11174,11
8195,Talking Books,,,,2012,DECEMBER,6579,12
8196,Talking Books,,,,2013,JANUARY,8856,1
8197,Talking Books,,,,2013,FEBRUARY,7362,2
8198,Talking Books,,,,2013,MARCH,8033,3
8199,Talking Books,,,,2013,APRIL,9909,4
8200,Talking Books,,,,2013,MAY,9747,5
8201,Talking Books,,,,2013,JUNE,10019,6
8202,Talking Books,,,,2013,JULY,11337,7
8203,Talking Books,,,,2013,AUGUST,9506,8
8204,Talking Books,,,,2013,SEPTEMBER,8304,9
8205,Talking Books,,,,2013,OCTOBER,12111,10
8206,Talking Books,,,,2013,NOVEMBER,9499,11
8207,Talking Books,,,,2013,DECEMBER,8205,12
8208,Talking Books,,,,2014,JANUARY,9883,1
8209,Talking Books,,,,2014,FEBRUARY,9978,2
8210,Talking Books,,,,2014,MARCH,9796,3
8211,Talking Books,,,,2014,APRIL,12551,4
8212,Talking Books,,,,2014,MAY,11076,5
8213,Talking Books,,,,2014,JUNE,11165,6
8214,Talking Books,,,,2014,JULY,12538,7
8215,Talking Books,,,,2014,AUGUST,12080,8
8216,Talking Books,,,,2014,SEPTEMBER,11878,9
8217,Talking Books,,,,2014,OCTOBER,12500,10
8218,Talking Books,,,,2014,NOVEMBER,9959,11
8219,Talking Books,,,,2014,DECEMBER,10277,12
8220,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2011,JANUARY,2998,1
8221,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2011,FEBRUARY,2377,2
8222,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2011,MARCH,3355,3
8223,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2011,APRIL,3439,4
8224,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2011,MAY,2635,5
8225,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2011,JUNE,3229,6
