,BRANCH,ADDRESS,CITY,ZIP,YEAR,MONTH,COMPUTER SESSIONS,MONTH_NUM
6066,Portage-Cragin,5108 W. Belmont Ave.,Chicago,60641,2025,JULY,1101.0,7
6067,Portage-Cragin,5108 W. Belmont Ave.,Chicago,60641,2025,AUGUST,964.0,8
6068,Portage-Cragin,5108 W. Belmont Ave.,Chicago,60641,2025,SEPTEMBER,1079.0,9
6069,Portage-Cragin,5108 W. Belmont Ave.,Chicago,60641,2025,OCTOBER,1069.0,10
6070,Portage-Cragin,5108 W. Belmont Ave.,Chicago,60641,2025,NOVEMBER,874.0,11
6071,Portage-Cragin,5108 W. Belmont Ave.,Chicago,60641,2025,DECEMBER,851.0,12
6072,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2011,JANUARY,1897.0,1
6073,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2011,FEBRUARY,1339.0,2
6074,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2011,MARCH,1810.0,3
6075,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2011,APRIL,1854.0,4
6076,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2011,MAY,1617.0,5
6077,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2011,JUNE,1894.0,6
6078,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2011,JULY,1923.0,7
6079,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2011,AUGUST,2093.0,8
6080,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2011,SEPTEMBER,2025.0,9
6081,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2011,OCTOBER,2160.0,10
6082,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2011,NOVEMBER,2036.0,11
6083,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2011,DECEMBER,1635.0,12
6084,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2012,JANUARY,1612.0,1
6085,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2012,FEBRUARY,1564.0,2
6086,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2012,MARCH,1680.0,3
6087,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2012,APRIL,1643.0,4
6088,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2012,MAY,1938.0,5
6089,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2012,JUNE,1603.0,6
6090,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2012,JULY,2104.0,7
6091,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2012,AUGUST,2070.0,8
6092,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2012,SEPTEMBER,1804.0,9
6093,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2012,OCTOBER,2140.0,10
6094,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2012,NOVEMBER,2159.0,11
6095,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2012,DECEMBER,2107.0,12
6096,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2013,JANUARY,2102.0,1
6097,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2013,FEBRUARY,1854.0,2
6098,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2013,MARCH,1916.0,3
6099,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2013,APRIL,2077.0,4
6100,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2013,MAY,1833.0,5
6101,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2013,JUNE,1950.0,6
6102,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2013,JULY,2128.0,7
6103,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2013,AUGUST,2381.0,8
6104,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2013,SEPTEMBER,2142.0,9
6105,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2013,OCTOBER,2376.0,10
6106,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2013,NOVEMBER,2580.0,11
6107,Pullman,11001 S. Indiana Avenue,CHICAGO,60628,2013,DECEMBER,2508.0,12
6108,Pullman,11001 S. Indiana Ave.,Chicago,60628,2020,JANUARY,1158.0,1
6109,Pullman,11001 S. Indiana Ave.,Chicago,60628,2020,FEBRUARY,1037.0,2
6110,Pullman,11001 S. Indiana Ave.,Chicago,60628,2020,MARCH,613.0,3
6111,Pullman,11001 S. Indiana Ave.,Chicago,60628,2020,APRIL,0.0,4
6112,Pullman,11001 S. Indiana Ave.,Chicago,60628,2020,MAY,0.0,5
6113,Pullman,11001 S. Indiana Ave.,Chicago,60628,2020,JUNE,202.0,6
6114,Pullman,11001 S. Indiana Ave.,Chicago,60628,2020,JULY,396.0,7
6115,Pullman,11001 S. Indiana Ave.,Chicago,60628,2020,AUGUST,367.0,8
6116,Pullman,11001 S. Indiana Ave.,Chicago,60628,2020,SEPTEMBER,0.0,9
6117,Pullman,11001 S. Indiana Ave.,Chicago,60628,2020,OCTOBER,0.0,10
6118,Pullman,11001 S. Indiana Ave.,Chicago,60628,2020,NOVEMBER,238.0,11
6119,Pullman,11001 S. Indiana Ave.,Chicago,60628,2020,DECEMBER,370.0,12
6120,Pullman,11001 S. Indiana Ave.,Chicago,60628,2021,JANUARY,311.0,1
6121,Pullman,11001 S. Indiana Ave.,Chicago,60628,2021,FEBRUARY,370.0,2
6122,Pullman,11001 S. Indiana Ave.,Chicago,60628,2021,MARCH,472.0,3
6123,Pullman,11001 S. Indiana Ave.,Chicago,60628,2021,APRIL,495.0,4
6124,Pullman,11001 S. Indiana Ave.,Chicago,60628,2021,MAY,517.0,5
6125,Pullman,11001 S. Indiana Ave.,Chicago,60628,2021,JUNE,555.0,6
6126,Pullman,11001 S. Indiana Ave.,Chicago,60628,2021,JULY,570.0,7
6127,Pullman,11001 S. Indiana Ave.,Chicago,60628,2021,AUGUST,556.0,8
6128,Pullman,11001 S. Indiana Ave.,Chicago,60628,2021,SEPTEMBER,602.0,9
6129,Pullman,11001 S. Indiana Ave.,Chicago,60628,2021,OCTOBER,662.0,10
6130,Pullman,11001 S. Indiana Ave.,Chicago,60628,2021,NOVEMBER,714.0,11
6131,Pullman,11001 S. Indiana Ave.,Chicago,60628,2021,DECEMBER,618.0,12
6132,Pullman,11001 S. Indiana Ave.,Chicago,60628,2022,JANUARY,644.0,1
6133,Pullman,11001 S. Indiana Ave.,Chicago,60628,2022,FEBRUARY,493.0,2
6134,Pullman,11001 S. Indiana Ave.,Chicago,60628,2022,MARCH,753.0,3
6135,Pullman,11001 S. Indiana Ave.,Chicago,60628,2022,APRIL,871.0,4
6136,Pullman,11001 S. Indiana Ave.,Chicago,60628,2022,MAY,763.0,5
6137,Pullman,11001 S. Indiana Ave.,Chicago,60628,2022,JUNE,794.0,6
6138,Pullman,11001 S. Indiana Ave.,Chicago,60628,2022,JULY,868.0,7
6139,Pullman,11001 S. Indiana Ave.,Chicago,60628,2022,AUGUST,831.0,8
6140,Pullman,11001 S. Indiana Ave.,Chicago,60628,2022,SEPTEMBER,957.0,9
6141,Pullman,11001 S. Indiana Ave.,Chicago,60628,2022,OCTOBER,1100.0,10
6142,Pullman,11001 S. Indiana Ave.,Chicago,60628,2022,NOVEMBER,949.0,11
6143,Pullman,11001 S. Indiana Ave.,Chicago,60628,2022,DECEMBER,838.0,12
6144,Pullman,11001 S. Indiana Ave.,Chicago,60628,2023,JANUARY,932.0,1
6145,Pullman,11001 S. Indiana Ave.,Chicago,60628,2023,FEBRUARY,908.0,2
6146,Pullman,11001 S. Indiana Ave.,Chicago,60628,2023,MARCH,978.0,3
6147,Pullman,11001 S. Indiana Ave.,Chicago,60628,2023,APRIL,904.0,4
6148,Pullman,11001 S. Indiana Ave.,Chicago,60628,2023,MAY,892.0,5
6149,Pullman,11001 S. Indiana Ave.,Chicago,60628,2023,JUNE,957.0,6
6150,Pullman,11001 S. Indiana Ave.,Chicago,60628,2023,JULY,1099.0,7
6151,Pullman,11001 S. Indiana Ave.,Chicago,60628,2023,AUGUST,1004.0,8
6152,Pullman,11001 S. Indiana Ave.,Chicago,60628,2023,SEPTEMBER,812.0,9
6153,Pullman,11001 S. Indiana Ave.,Chicago,60628,2023,OCTOBER,1056.0,10
6154,Pullman,11001 S. Indiana Ave.,Chicago,60628,2023,NOVEMBER,919.0,11
6155,Pullman,11001 S. Indiana Ave.,Chicago,60628,2023,DECEMBER,837.0,12
6156,Pullman,11001 S. Indiana Ave.,Chicago,60628,2024,JANUARY,838.0,1
6157,Pullman,11001 S. Indiana Ave.,Chicago,60628,2024,FEBRUARY,795.0,2
6158,Pullman,11001 S. Indiana Ave.,Chicago,60628,2024,MARCH,855.0,3
6159,Pullman,11001 S. Indiana Ave.,Chicago,60628,2024,APRIL,774.0,4
6160,Pullman,11001 S. Indiana Ave.,Chicago,60628,2024,MAY,1023.0,5
6161,Pullman,11001 S. Indiana Ave.,Chicago,60628,2024,JUNE,932.0,6
6162,Pullman,11001 S. Indiana Ave.,Chicago,60628,2024,JULY,1003.0,7
6163,Pullman,11001 S. Indiana Ave.,Chicago,60628,2024,AUGUST,1169.0,8
6164,Pullman,11001 S. Indiana Ave.,Chicago,60628,2024,SEPTEMBER,921.0,9
6165,Pullman,11001 S. Indiana Ave.,Chicago,60628,2024,OCTOBER,1001.0,10
6166,Pullman,11001 S. Indiana Ave.,Chicago,60628,2024,NOVEMBER,993.0,11
6167,Pullman,11001 S. Indiana Ave.,Chicago,60628,2024,DECEMBER,995.0,12
6168,Pullman,11001 S. Indiana Ave.,Chicago,60628,2025,JANUARY,911.0,1
6169,Pullman,11001 S. Indiana Ave.,Chicago,60628,2025,FEBRUARY,733.0,2
6170,Pullman,11001 S. Indiana Ave.,Chicago,60628,2025,MARCH,935.0,3
6171,Pullman,11001 S. Indiana Ave.,Chicago,60628,2025,APRIL,923.0,4
6172,Pullman,11001 S. Indiana Ave.,Chicago,60628,2025,MAY,978.0,5
6173,Pullman,11001 S. Indiana Ave.,Chicago,60628,2025,JUNE,1081.0,6
6174,Pullman,11001 S. Indiana Ave.,Chicago,60628,2025,JULY,1203.0,7
6175,Pullman,11001 S. Indiana Ave.,Chicago,60628,2025,AUGUST,1155.0,8
6176,Pullman,11001 S. Indiana Ave.,Chicago,60628,2025,SEPTEMBER,1032.0,9
6177,Pullman,11001 S. Indiana Ave.,Chicago,60628,2025,OCTOBER,1210.0,10
6178,Pullman,11001 S. Indiana Ave.,Chicago,60628,2025,NOVEMBER,1034.0,11
6179,Pullman,11001 S. Indiana Ave.,Chicago,60628,2025,DECEMBER,1023.0,12
6180,Roden,6083 N. Northwest Highway,CHICAGO,60631,2011,JANUARY,954.0,1
6181,Roden,6083 N. Northwest Highway,CHICAGO,60631,2011,FEBRUARY,671.0,2
6182,Roden,6083 N. Northwest Highway,CHICAGO,60631,2011,MARCH,973.0,3
6183,Roden,6083 N. Northwest Highway,CHICAGO,60631,2011,APRIL,922.0,4
6184,Roden,6083 N. Northwest Highway,CHICAGO,60631,2011,MAY,882.0,5
6185,Roden,6083 N. Northwest Highway,CHICAGO,60631,2011,JUNE,916.0,6
6186,Roden,6083 N. Northwest Highway,CHICAGO,60631,2011,JULY,951.0,7
6187,Roden,6083 N. Northwest Highway,CHICAGO,60631,2011,AUGUST,990.0,8
6188,Roden,6083 N. Northwest Highway,CHICAGO,60631,2011,SEPTEMBER,859.0,9
6189,Roden,6083 N. Northwest Highway,CHICAGO,60631,2011,OCTOBER,824.0,10
6190,Roden,6083 N. Northwest Highway,CHICAGO,60631,2011,NOVEMBER,828.0,11
6191,Roden,6083 N. Northwest Highway,CHICAGO,60631,2011,DECEMBER,810.0,12
6192,Roden,6083 N. Northwest Highway,CHICAGO,60631,2012,JANUARY,748.0,1
6193,Roden,6083 N. Northwest Highway,CHICAGO,60631,2012,FEBRUARY,785.0,2
6194,Roden,6083 N. Northwest Highway,CHICAGO,60631,2012,MARCH,754.0,3
6195,Roden,6083 N. Northwest Highway,CHICAGO,60631,2012,APRIL,738.0,4
6196,Roden,6083 N. Northwest Highway,CHICAGO,60631,2012,MAY,772.0,5
6197,Roden,6083 N. Northwest Highway,CHICAGO,60631,2012,JUNE,807.0,6
6198,Roden,6083 N. Northwest Highway,CHICAGO,60631,2012,JULY,882.0,7
6199,Roden,6083 N. Northwest Highway,CHICAGO,60631,2012,AUGUST,849.0,8
6200,Roden,6083 N. Northwest Highway,CHICAGO,60631,2012,SEPTEMBER,730.0,9
6201,Roden,6083 N. Northwest Highway,CHICAGO,60631,2012,OCTOBER,825.0,10
6202,Roden,6083 N. Northwest Highway,CHICAGO,60631,2012,NOVEMBER,832.0,11
6203,Roden,6083 N. Northwest Highway,CHICAGO,60631,2012,DECEMBER,733.0,12
6204,Roden,6083 N. Northwest Highway,CHICAGO,60631,2013,JANUARY,709.0,1
6205,Roden,6083 N. Northwest Highway,CHICAGO,60631,2013,FEBRUARY,611.0,2
6206,Roden,6083 N. Northwest Highway,CHICAGO,60631,2013,MARCH,726.0,3
6207,Roden,6083 N. Northwest Highway,CHICAGO,60631,2013,APRIL,736.0,4
6208,Roden,6083 N. Northwest Highway,CHICAGO,60631,2013,MAY,749.0,5
6209,Roden,6083 N. Northwest Highway,CHICAGO,60631,2013,JUNE,713.0,6
6210,Roden,6083 N. Northwest Highway,CHICAGO,60631,2013,JULY,824.0,7
6211,Roden,6083 N. Northwest Highway,CHICAGO,60631,2013,AUGUST,804.0,8
6212,Roden,6083 N. Northwest Highway,CHICAGO,60631,2013,SEPTEMBER,693.0,9
6213,Roden,6083 N. Northwest Highway,CHICAGO,60631,2013,OCTOBER,832.0,10
6214,Roden,6083 N. Northwest Highway,CHICAGO,60631,2013,NOVEMBER,808.0,11
6215,Roden,6083 N. Northwest Highway,CHICAGO,60631,2013,DECEMBER,694.0,12
6216,Roden,6083 N. Northwest Hwy.,Chicago,60631,2020,JANUARY,101.0,1
6217,Roden,6083 N. Northwest Hwy.,Chicago,60631,2020,FEBRUARY,521.0,2
6218,Roden,6083 N. Northwest Hwy.,Chicago,60631,2020,MARCH,356.0,3
6219,Roden,6083 N. Northwest Hwy.,Chicago,60631,2020,APRIL,0.0,4
6220,Roden,6083 N. Northwest Hwy.,Chicago,60631,2020,MAY,0.0,5
6221,Roden,6083 N. Northwest Hwy.,Chicago,60631,2020,JUNE,208.0,6
6222,Roden,6083 N. Northwest Hwy.,Chicago,60631,2020,JULY,299.0,7
6223,Roden,6083 N. Northwest Hwy.,Chicago,60631,2020,AUGUST,121.0,8
6224,Roden,6083 N. Northwest Hwy.,Chicago,60631,2020,SEPTEMBER,244.0,9
6225,Roden,6083 N. Northwest Hwy.,Chicago,60631,2020,OCTOBER,283.0,10
6226,Roden,6083 N. Northwest Hwy.,Chicago,60631,2020,NOVEMBER,224.0,11
6227,Roden,6083 N. Northwest Hwy.,Chicago,60631,2020,DECEMBER,223.0,12
6228,Roden,6083 N. Northwest Hwy.,Chicago,60631,2021,JANUARY,236.0,1
6229,Roden,6083 N. Northwest Hwy.,Chicago,60631,2021,FEBRUARY,207.0,2
6230,Roden,6083 N. Northwest Hwy.,Chicago,60631,2021,MARCH,274.0,3
6231,Roden,6083 N. Northwest Hwy.,Chicago,60631,2021,APRIL,285.0,4
6232,Roden,6083 N. Northwest Hwy.,Chicago,60631,2021,MAY,236.0,5
6233,Roden,6083 N. Northwest Hwy.,Chicago,60631,2021,JUNE,310.0,6
6234,Roden,6083 N. Northwest Hwy.,Chicago,60631,2021,JULY,346.0,7
6235,Roden,6083 N. Northwest Hwy.,Chicago,60631,2021,AUGUST,392.0,8
6236,Roden,6083 N. Northwest Hwy.,Chicago,60631,2021,SEPTEMBER,355.0,9
6237,Roden,6083 N. Northwest Hwy.,Chicago,60631,2021,OCTOBER,335.0,10
6238,Roden,6083 N. Northwest Hwy.,Chicago,60631,2021,NOVEMBER,317.0,11
6239,Roden,6083 N. Northwest Hwy.,Chicago,60631,2021,DECEMBER,358.0,12
6240,Roden,6083 N. Northwest Hwy.,Chicago,60631,2022,JANUARY,332.0,1
6241,Roden,6083 N. Northwest Hwy.,Chicago,60631,2022,FEBRUARY,361.0,2
6242,Roden,6083 N. Northwest Hwy.,Chicago,60631,2022,MARCH,507.0,3
6243,Roden,6083 N. Northwest Hwy.,Chicago,60631,2022,APRIL,475.0,4
6244,Roden,6083 N. Northwest Hwy.,Chicago,60631,2022,MAY,401.0,5
6245,Roden,6083 N. Northwest Hwy.,Chicago,60631,2022,JUNE,418.0,6
6246,Roden,6083 N. Northwest Hwy.,Chicago,60631,2022,JULY,436.0,7
6247,Roden,6083 N. Northwest Hwy.,Chicago,60631,2022,AUGUST,436.0,8
6248,Roden,6083 N. Northwest Hwy.,Chicago,60631,2022,SEPTEMBER,461.0,9
6249,Roden,6083 N. Northwest Hwy.,Chicago,60631,2022,OCTOBER,438.0,10
6250,Roden,6083 N. Northwest Hwy.,Chicago,60631,2022,NOVEMBER,375.0,11
6251,Roden,6083 N. Northwest Hwy.,Chicago,60631,2022,DECEMBER,380.0,12
6252,Roden,6083 N. Northwest Hwy.,Chicago,60631,2023,JANUARY,427.0,1
6253,Roden,6083 N. Northwest Hwy.,Chicago,60631,2023,FEBRUARY,453.0,2
6254,Roden,6083 N. Northwest Hwy.,Chicago,60631,2023,MARCH,517.0,3
6255,Roden,6083 N. Northwest Hwy.,Chicago,60631,2023,APRIL,484.0,4
6256,Roden,6083 N. Northwest Hwy.,Chicago,60631,2023,MAY,446.0,5
6257,Roden,6083 N. Northwest Hwy.,Chicago,60631,2023,JUNE,463.0,6
6258,Roden,6083 N. Northwest Hwy.,Chicago,60631,2023,JULY,407.0,7
6259,Roden,6083 N. Northwest Hwy.,Chicago,60631,2023,AUGUST,471.0,8
6260,Roden,6083 N. Northwest Hwy.,Chicago,60631,2023,SEPTEMBER,405.0,9
6261,Roden,6083 N. Northwest Hwy.,Chicago,60631,2023,OCTOBER,440.0,10
6262,Roden,6083 N. Northwest Hwy.,Chicago,60631,2023,NOVEMBER,406.0,11
6263,Roden,6083 N. Northwest Hwy.,Chicago,60631,2023,DECEMBER,440.0,12
6264,Roden,6083 N. Northwest Hwy.,Chicago,60631,2024,JANUARY,461.0,1
6265,Roden,6083 N. Northwest Hwy.,Chicago,60631,2024,FEBRUARY,442.0,2
6266,Roden,6083 N. Northwest Hwy.,Chicago,60631,2024,MARCH,418.0,3
6267,Roden,6083 N. Northwest Hwy.,Chicago,60631,2024,APRIL,326.0,4
6268,Roden,6083 N. Northwest Hwy.,Chicago,60631,2024,MAY,435.0,5
6269,Roden,6083 N. Northwest Hwy.,Chicago,60631,2024,JUNE,456.0,6
6270,Roden,6083 N. Northwest Hwy.,Chicago,60631,2024,JULY,499.0,7
6271,Roden,6083 N. Northwest Hwy.,Chicago,60631,2024,AUGUST,558.0,8
6272,Roden,6083 N. Northwest Hwy.,Chicago,60631,2024,SEPTEMBER,476.0,9
6273,Roden,6083 N. Northwest Hwy.,Chicago,60631,2024,OCTOBER,491.0,10
6274,Roden,6083 N. Northwest Hwy.,Chicago,60631,2024,NOVEMBER,450.0,11
6275,Roden,6083 N. Northwest Hwy.,Chicago,60631,2024,DECEMBER,468.0,12
6276,Roden,6083 N. Northwest Hwy.,Chicago,60631,2025,JANUARY,456.0,1
6277,Roden,6083 N. Northwest Hwy.,Chicago,60631,2025,FEBRUARY,457.0,2
6278,Roden,6083 N. Northwest Hwy.,Chicago,60631,2025,MARCH,561.0,3
6279,Roden,6083 N. Northwest Hwy.,Chicago,60631,2025,APRIL,494.0,4
6280,Roden,6083 N. Northwest Hwy.,Chicago,60631,2025,MAY,464.0,5
6281,Roden,6083 N. Northwest Hwy.,Chicago,60631,2025,JUNE,473.0,6
6282,Roden,6083 N. Northwest Hwy.,Chicago,60631,2025,JULY,551.0,7
6283,Roden,6083 N. Northwest Hwy.,Chicago,60631,2025,AUGUST,530.0,8
6284,Roden,6083 N. Northwest Hwy.,Chicago,60631,2025,SEPTEMBER,524.0,9
6285,Roden,6083 N. Northwest Hwy.,Chicago,60631,2025,OCTOBER,506.0,10
6286,Roden,6083 N. Northwest Hwy.,Chicago,60631,2025,NOVEMBER,482.0,11
6287,Roden,6083 N. Northwest Hwy.,Chicago,60631,2025,DECEMBER,523.0,12
6288,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2011,JANUARY,4069.0,1
6289,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2011,FEBRUARY,3150.0,2
6290,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2011,MARCH,4678.0,3
6291,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2011,APRIL,4817.0,4
6292,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2011,MAY,4624.0,5
6293,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2011,JUNE,5487.0,6
6294,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2011,JULY,5741.0,7
6295,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2011,AUGUST,5987.0,8
6296,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2011,SEPTEMBER,4872.0,9
6297,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2011,OCTOBER,5169.0,10
6298,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2011,NOVEMBER,4899.0,11
6299,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2011,DECEMBER,4208.0,12
6300,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2012,JANUARY,3365.0,1
6301,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2012,FEBRUARY,3548.0,2
6302,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2012,MARCH,3998.0,3
6303,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2012,APRIL,3834.0,4
6304,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2012,MAY,3869.0,5
6305,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2012,JUNE,4560.0,6
6306,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2012,JULY,5077.0,7
6307,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2012,AUGUST,4753.0,8
6308,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2012,SEPTEMBER,4102.0,9
6309,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2012,OCTOBER,4542.0,10
6310,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2012,NOVEMBER,4169.0,11
6311,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2012,DECEMBER,4324.0,12
6312,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2013,JANUARY,4441.0,1
6313,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2013,FEBRUARY,3933.0,2
6314,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2013,MARCH,4579.0,3
6315,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2013,APRIL,4562.0,4
6316,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2013,MAY,4133.0,5
6317,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2013,JUNE,4495.0,6
6318,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2013,JULY,4711.0,7
6319,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2013,AUGUST,5018.0,8
6320,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2013,SEPTEMBER,4080.0,9
6321,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2013,OCTOBER,4307.0,10
6322,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2013,NOVEMBER,4010.0,11
6323,Rogers Park,6907 N. Clark Street,CHICAGO,60626,2013,DECEMBER,3693.0,12
6324,Rogers Park,6907 N. Clark St.,Chicago,60626,2020,JANUARY,2549.0,1
6325,Rogers Park,6907 N. Clark St.,Chicago,60626,2020,FEBRUARY,2298.0,2
6326,Rogers Park,6907 N. Clark St.,Chicago,60626,2020,MARCH,1243.0,3
6327,Rogers Park,6907 N. Clark St.,Chicago,60626,2020,APRIL,0.0,4
6328,Rogers Park,6907 N. Clark St.,Chicago,60626,2020,MAY,0.0,5
6329,Rogers Park,6907 N. Clark St.,Chicago,60626,2020,JUNE,423.0,6
6330,Rogers Park,6907 N. Clark St.,Chicago,60626,2020,JULY,720.0,7
6331,Rogers Park,6907 N. Clark St.,Chicago,60626,2020,AUGUST,738.0,8
6332,Rogers Park,6907 N. Clark St.,Chicago,60626,2020,SEPTEMBER,737.0,9
6333,Rogers Park,6907 N. Clark St.,Chicago,60626,2020,OCTOBER,700.0,10
6334,Rogers Park,6907 N. Clark St.,Chicago,60626,2020,NOVEMBER,204.0,11
6335,Rogers Park,6907 N. Clark St.,Chicago,60626,2020,DECEMBER,550.0,12
6336,Rogers Park,6907 N. Clark St.,Chicago,60626,2021,JANUARY,459.0,1
6337,Rogers Park,6907 N. Clark St.,Chicago,60626,2021,FEBRUARY,498.0,2
6338,Rogers Park,6907 N. Clark St.,Chicago,60626,2021,MARCH,794.0,3
6339,Rogers Park,6907 N. Clark St.,Chicago,60626,2021,APRIL,725.0,4
6340,Rogers Park,6907 N. Clark St.,Chicago,60626,2021,MAY,747.0,5
6341,Rogers Park,6907 N. Clark St.,Chicago,60626,2021,JUNE,876.0,6
6342,Rogers Park,6907 N. Clark St.,Chicago,60626,2021,JULY,1292.0,7
6343,Rogers Park,6907 N. Clark St.,Chicago,60626,2021,AUGUST,1389.0,8
6344,Rogers Park,6907 N. Clark St.,Chicago,60626,2021,SEPTEMBER,1316.0,9
6345,Rogers Park,6907 N. Clark St.,Chicago,60626,2021,OCTOBER,1388.0,10
6346,Rogers Park,6907 N. Clark St.,Chicago,60626,2021,NOVEMBER,1367.0,11
6347,Rogers Park,6907 N. Clark St.,Chicago,60626,2021,DECEMBER,1376.0,12
6348,Rogers Park,6907 N. Clark St.,Chicago,60626,2022,JANUARY,1160.0,1
6349,Rogers Park,6907 N. Clark St.,Chicago,60626,2022,FEBRUARY,1104.0,2
6350,Rogers Park,6907 N. Clark St.,Chicago,60626,2022,MARCH,1537.0,3
6351,Rogers Park,6907 N. Clark St.,Chicago,60626,2022,APRIL,1555.0,4
6352,Rogers Park,6907 N. Clark St.,Chicago,60626,2022,MAY,1488.0,5
6353,Rogers Park,6907 N. Clark St.,Chicago,60626,2022,JUNE,1437.0,6
6354,Rogers Park,6907 N. Clark St.,Chicago,60626,2022,JULY,1506.0,7
6355,Rogers Park,6907 N. Clark St.,Chicago,60626,2022,AUGUST,1494.0,8
6356,Rogers Park,6907 N. Clark St.,Chicago,60626,2022,SEPTEMBER,1619.0,9
6357,Rogers Park,6907 N. Clark St.,Chicago,60626,2022,OCTOBER,1679.0,10
6358,Rogers Park,6907 N. Clark St.,Chicago,60626,2022,NOVEMBER,1473.0,11
6359,Rogers Park,6907 N. Clark St.,Chicago,60626,2022,DECEMBER,1560.0,12
6360,Rogers Park,6907 N. Clark St.,Chicago,60626,2023,JANUARY,1495.0,1
6361,Rogers Park,6907 N. Clark St.,Chicago,60626,2023,FEBRUARY,1209.0,2
6362,Rogers Park,6907 N. Clark St.,Chicago,60626,2023,MARCH,1889.0,3
6363,Rogers Park,6907 N. Clark St.,Chicago,60626,2023,APRIL,1667.0,4
6364,Rogers Park,6907 N. Clark St.,Chicago,60626,2023,MAY,1592.0,5
6365,Rogers Park,6907 N. Clark St.,Chicago,60626,2023,JUNE,1764.0,6
6366,Rogers Park,6907 N. Clark St.,Chicago,60626,2023,JULY,1725.0,7
6367,Rogers Park,6907 N. Clark St.,Chicago,60626,2023,AUGUST,1586.0,8
6368,Rogers Park,6907 N. Clark St.,Chicago,60626,2023,SEPTEMBER,1431.0,9
6369,Rogers Park,6907 N. Clark St.,Chicago,60626,2023,OCTOBER,1622.0,10
