,BRANCH,ADDRESS,CITY,ZIP,YEAR,MONTH,VISITORS,MONTH_NUM
7619,South Shore,2505 E. 73rd St.,Chicago,60649.0,2021,DECEMBER,1580.0,12
7620,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,JANUARY,1066.0,1
7621,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,FEBRUARY,1178.0,2
7622,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,MARCH,1575.0,3
7623,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,APRIL,1544.0,4
7624,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,MAY,1801.0,5
7625,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,JUNE,1576.0,6
7626,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,JULY,2059.0,7
7627,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,AUGUST,2264.0,8
7628,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,SEPTEMBER,1864.0,9
7629,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,OCTOBER,1936.0,10
7630,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,NOVEMBER,1812.0,11
7631,South Shore,2505 E. 73rd St.,Chicago,60649.0,2022,DECEMBER,1508.0,12
7632,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,JANUARY,1736.0,1
7633,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,FEBRUARY,2083.0,2
7634,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,MARCH,2268.0,3
7635,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,APRIL,2369.0,4
7636,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,MAY,2536.0,5
7637,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,JUNE,2395.0,6
7638,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,JULY,2581.0,7
7639,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,AUGUST,3062.0,8
7640,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,SEPTEMBER,2748.0,9
7641,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,OCTOBER,2952.0,10
7642,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,NOVEMBER,2466.0,11
7643,South Shore,2505 E. 73rd St.,Chicago,60649.0,2023,DECEMBER,2565.0,12
7644,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,JANUARY,2299.0,1
7645,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,FEBRUARY,2254.0,2
7646,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,MARCH,2748.0,3
7647,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,APRIL,2935.0,4
7648,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,MAY,2678.0,5
7649,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,JUNE,2553.0,6
7650,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,JULY,3251.0,7
7651,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,AUGUST,3151.0,8
7652,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,SEPTEMBER,2491.0,9
7653,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,OCTOBER,3448.0,10
7654,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,NOVEMBER,3440.0,11
7655,South Shore,2505 E. 73rd St.,Chicago,60649.0,2024,DECEMBER,2736.0,12
7656,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,JANUARY,2768.0,1
7657,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,FEBRUARY,2702.0,2
7658,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,MARCH,4759.0,3
7659,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,APRIL,4129.0,4
7660,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,MAY,4834.0,5
7661,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,JUNE,4679.0,6
7662,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,JULY,5681.0,7
7663,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,AUGUST,5583.0,8
7664,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,SEPTEMBER,4949.0,9
7665,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,OCTOBER,5264.0,10
7666,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,NOVEMBER,4160.0,11
7667,South Shore,2505 E. 73rd St.,Chicago,60649.0,2025,DECEMBER,3779.0,12
7668,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,JANUARY,41975.0,1
7669,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,FEBRUARY,32092.0,2
7670,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,MARCH,44387.0,3
7671,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,APRIL,41845.0,4
7672,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,MAY,38706.0,5
7673,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,JUNE,46004.0,6
7674,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,JULY,51126.0,7
7675,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,AUGUST,50501.0,8
7676,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,SEPTEMBER,44543.0,9
7677,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,OCTOBER,46438.0,10
7678,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,NOVEMBER,45055.0,11
7679,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2011,DECEMBER,36269.0,12
7680,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,JANUARY,41641.0,1
7681,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,FEBRUARY,40533.0,2
7682,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,MARCH,56570.0,3
7683,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,APRIL,45493.0,4
7684,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,MAY,43481.0,5
7685,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,JUNE,48241.0,6
7686,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,JULY,53116.0,7
7687,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,AUGUST,47782.0,8
7688,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,SEPTEMBER,45450.0,9
7689,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,OCTOBER,45140.0,10
7690,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,NOVEMBER,45750.0,11
7691,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2012,DECEMBER,41445.0,12
7692,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,JANUARY,63019.0,1
7693,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,FEBRUARY,36257.0,2
7694,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,MARCH,41434.0,3
7695,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,APRIL,65942.0,4
7696,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,MAY,39031.0,5
7697,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,JUNE,43028.0,6
7698,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,JULY,44397.0,7
7699,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,AUGUST,47126.0,8
7700,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,SEPTEMBER,40861.0,9
7701,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,OCTOBER,43408.0,10
7702,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,NOVEMBER,39478.0,11
7703,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2013,DECEMBER,34567.0,12
7704,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,JANUARY,32412.0,1
7705,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,FEBRUARY,31285.0,2
7706,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,MARCH,45341.0,3
7707,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,APRIL,44731.0,4
7708,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,MAY,40801.0,5
7709,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,JUNE,44242.0,6
7710,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,JULY,49552.0,7
7711,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,AUGUST,44396.0,8
7712,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,SEPTEMBER,38121.0,9
7713,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,OCTOBER,39383.0,10
7714,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,NOVEMBER,38207.0,11
7715,Sulzer Regional,4455 N. Lincoln Avenue,CHICAGO,60625.0,2014,DECEMBER,37471.0,12
7716,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,JANUARY,29483.0,1
7717,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,FEBRUARY,27624.0,2
7718,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,MARCH,14313.0,3
7719,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,APRIL,0.0,4
7720,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,MAY,0.0,5
7721,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,JUNE,9709.0,6
7722,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,JULY,14281.0,7
7723,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,AUGUST,14330.0,8
7724,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,SEPTEMBER,14172.0,9
7725,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,OCTOBER,15367.0,10
7726,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,NOVEMBER,12640.0,11
7727,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2020,DECEMBER,13600.0,12
7728,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,JANUARY,13873.0,1
7729,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,FEBRUARY,12812.0,2
7730,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,MARCH,16196.0,3
7731,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,APRIL,14320.0,4
7732,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,MAY,14497.0,5
7733,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,JUNE,13147.0,6
7734,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,JULY,15148.0,7
7735,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,AUGUST,16132.0,8
7736,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,SEPTEMBER,15602.0,9
7737,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,OCTOBER,16374.0,10
7738,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,NOVEMBER,12616.0,11
7739,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2021,DECEMBER,14660.0,12
7740,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,JANUARY,13873.0,1
7741,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,FEBRUARY,15111.0,2
7742,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,MARCH,19899.0,3
7743,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,APRIL,18966.0,4
7744,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,MAY,17119.0,5
7745,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,JUNE,14966.0,6
7746,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,JULY,18748.0,7
7747,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,AUGUST,19294.0,8
7748,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,SEPTEMBER,18776.0,9
7749,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,OCTOBER,21154.0,10
7750,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,NOVEMBER,20568.0,11
7751,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2022,DECEMBER,16373.0,12
7752,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,JANUARY,19382.0,1
7753,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,FEBRUARY,19383.0,2
7754,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,MARCH,22779.0,3
7755,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,APRIL,19675.0,4
7756,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,MAY,20137.0,5
7757,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,JUNE,21418.0,6
7758,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,JULY,21126.0,7
7759,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,AUGUST,23377.0,8
7760,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,SEPTEMBER,22103.0,9
7761,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,OCTOBER,22543.0,10
7762,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,NOVEMBER,22597.0,11
7763,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2023,DECEMBER,20774.0,12
7764,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,JANUARY,23531.0,1
7765,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,FEBRUARY,24065.0,2
7766,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,MARCH,20998.0,3
7767,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,APRIL,25531.0,4
7768,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,MAY,22772.0,5
7769,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,JUNE,25748.0,6
7770,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,JULY,27604.0,7
7771,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,AUGUST,27064.0,8
7772,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,SEPTEMBER,25007.0,9
7773,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,OCTOBER,28833.0,10
7774,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,NOVEMBER,26638.0,11
7775,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2024,DECEMBER,24472.0,12
7776,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,JANUARY,26160.0,1
7777,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,FEBRUARY,25992.0,2
7778,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,MARCH,27182.0,3
7779,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,APRIL,25112.0,4
7780,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,MAY,26442.0,5
7781,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,JUNE,29558.0,6
7782,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,JULY,32728.0,7
7783,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,AUGUST,30889.0,8
7784,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,SEPTEMBER,26876.0,9
7785,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,OCTOBER,26543.0,10
7786,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,NOVEMBER,18247.0,11
7787,Sulzer Regional Library,4455 N. Lincoln Ave.,Chicago,60625.0,2025,DECEMBER,14793.0,12
7788,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2011,JANUARY,10144.0,1
7789,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2011,FEBRUARY,8049.0,2
7790,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2011,MARCH,11534.0,3
7791,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2011,APRIL,11595.0,4
7792,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2011,MAY,9856.0,5
7793,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2011,JUNE,11634.0,6
7794,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2011,JULY,10820.0,7
7795,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2011,AUGUST,14308.0,8
7796,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2011,SEPTEMBER,12376.0,9
7797,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2011,OCTOBER,13693.0,10
7798,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2011,NOVEMBER,13433.0,11
7799,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2011,DECEMBER,13615.0,12
7800,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2012,JANUARY,11923.0,1
7801,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2012,FEBRUARY,12001.0,2
7802,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2012,MARCH,11580.0,3
7803,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2012,APRIL,12446.0,4
7804,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2012,MAY,9877.0,5
7805,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2012,JUNE,11758.0,6
7806,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2012,JULY,12715.0,7
7807,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2012,AUGUST,14095.0,8
7808,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2012,SEPTEMBER,13215.0,9
7809,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2012,OCTOBER,15579.0,10
7810,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2012,NOVEMBER,13439.0,11
7811,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2012,DECEMBER,12597.0,12
7812,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2013,JANUARY,11559.0,1
7813,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2013,FEBRUARY,8831.0,2
7814,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2013,MARCH,10633.0,3
7815,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2013,APRIL,10032.0,4
7816,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2013,MAY,8133.0,5
7817,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2013,JUNE,9846.0,6
7818,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2013,JULY,12269.0,7
7819,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2013,AUGUST,13258.0,8
7820,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2013,SEPTEMBER,9336.0,9
7821,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2013,OCTOBER,11428.0,10
7822,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2013,NOVEMBER,9063.0,11
7823,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2013,DECEMBER,8704.0,12
7824,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2014,JANUARY,7925.0,1
7825,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2014,FEBRUARY,8430.0,2
7826,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2014,MARCH,10634.0,3
7827,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2014,APRIL,11540.0,4
7828,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2014,MAY,9496.0,5
7829,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2014,JUNE,11519.0,6
7830,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2014,JULY,15060.0,7
7831,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2014,AUGUST,13042.0,8
7832,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2014,SEPTEMBER,9477.0,9
7833,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2014,OCTOBER,12901.0,10
7834,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2014,NOVEMBER,10607.0,11
7835,Thurgood Marshall,7506 S. Racine Avenue,CHICAGO,60620.0,2014,DECEMBER,11244.0,12
7836,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2020,JANUARY,6199.0,1
7837,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2020,FEBRUARY,7924.0,2
7838,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2020,MARCH,4089.0,3
7839,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2020,APRIL,0.0,4
7840,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2020,MAY,0.0,5
7841,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2020,JUNE,1579.0,6
7842,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2020,JULY,2345.0,7
7843,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2020,AUGUST,3327.0,8
7844,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2020,SEPTEMBER,3186.0,9
7845,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2020,OCTOBER,3231.0,10
7846,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2020,NOVEMBER,2072.0,11
7847,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2020,DECEMBER,2055.0,12
7848,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2021,JANUARY,2094.0,1
7849,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2021,FEBRUARY,2043.0,2
7850,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2021,MARCH,2695.0,3
7851,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2021,APRIL,2698.0,4
7852,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2021,MAY,2419.0,5
7853,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2021,JUNE,2557.0,6
7854,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2021,JULY,2944.0,7
7855,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2021,AUGUST,3165.0,8
7856,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2021,SEPTEMBER,2994.0,9
7857,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2021,OCTOBER,3092.0,10
7858,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2021,NOVEMBER,2690.0,11
7859,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2021,DECEMBER,2773.0,12
7860,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2022,JANUARY,2094.0,1
7861,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2022,FEBRUARY,2577.0,2
7862,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2022,MARCH,3050.0,3
7863,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2022,APRIL,3280.0,4
7864,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2022,MAY,3326.0,5
7865,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2022,JUNE,3379.0,6
7866,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2022,JULY,3684.0,7
7867,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2022,AUGUST,3675.0,8
7868,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2022,SEPTEMBER,3628.0,9
7869,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2022,OCTOBER,3621.0,10
7870,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2022,NOVEMBER,3095.0,11
7871,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2022,DECEMBER,3206.0,12
7872,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2023,JANUARY,3169.0,1
7873,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2023,FEBRUARY,5731.0,2
7874,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2023,MARCH,6439.0,3
7875,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2023,APRIL,5623.0,4
7876,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2023,MAY,3694.0,5
7877,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2023,JUNE,4127.0,6
7878,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2023,JULY,3926.0,7
7879,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2023,AUGUST,4409.0,8
7880,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2023,SEPTEMBER,3973.0,9
7881,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2023,OCTOBER,4329.0,10
7882,Thurgood Marshall,7506 S. Racine Ave.,Chicago,60620.0,2023,NOVEMBER,3555.0,11
